time,ID,lat,lon,pm25,PRES2M,RH,WSPD,TMP,TP,SQRT_SEA_DEM_LAT
2020-07-23,19,21.04975,105.74187,26.80166667,100518.6640625,66.9124984741211,3.410647392272949,30.60750770568848,0.0625,5.922647
2020-07-23,79,21.01525,105.80013,19.6425,100518.6640625,66.9124984741211,3.410647392272949,30.60750770568848,0.0625,4.3072305
2020-07-23,300,21.023532,105.853941,23.04347826,100518.6640625,66.9124984741211,3.410647392272949,30.60750770568848,0.0625,4.8650875
2020-07-23,374,21.0491,105.8831,9.813316667,100558.265625,70.47875213623047,3.090639352798462,30.25537872314453,0.11875,4.9693513
2020-07-23,374,21.0491,105.8831,9.813316667,100558.265625,70.47875213623047,3.090639352798462,30.25537872314453,0.11875,4.9693513
2020-07-24,19,21.04975,105.74187,27.73833333,100513.4921875,66.9124984741211,3.586541652679444,31.283750534057617,0.0625,5.922647
2020-07-24,79,21.01525,105.80013,21.31666667,100513.4921875,66.9124984741211,3.586541652679444,31.283750534057617,0.0625,4.3072305
2020-07-24,300,21.023532,105.853941,26.16666667,100513.4921875,66.9124984741211,3.586541652679444,31.283750534057617,0.0625,4.8650875
2020-07-24,374,21.0491,105.8831,12.92379583,100554.7109375,69.2862548828125,3.176647901535034,30.77750015258789,0.0625,4.9693513
2020-07-24,374,21.0491,105.8831,12.92379583,100554.7109375,69.2862548828125,3.176647901535034,30.77750015258789,0.0625,4.9693513
2020-07-25,19,21.04975,105.74187,27.35083333,100419.703125,64.3499984741211,3.9998373985290527,31.66875267028809,0.0,5.922647
2020-07-25,79,21.01525,105.80013,23.0475,100419.703125,64.3499984741211,3.9998373985290527,31.66875267028809,0.0,4.3072305
2020-07-25,300,21.023532,105.853941,25.25,100419.703125,64.3499984741211,3.9998373985290527,31.66875267028809,0.0,4.8650875
2020-07-25,374,21.0491,105.8831,10.30493333,100466.6875,67.88249969482422,3.71837329864502,31.10288047790528,0.0,4.9693513
2020-07-25,374,21.0491,105.8831,10.30493333,100466.6875,67.88249969482422,3.71837329864502,31.10288047790528,0.0,4.9693513
2020-07-26,19,21.04975,105.74187,25.50789474,100274.78125,65.78750610351562,3.3138844966888428,31.987512588500977,0.875,5.922647
2020-07-26,79,21.01525,105.80013,21.51958333,100274.78125,65.78750610351562,3.3138844966888428,31.987512588500977,0.875,4.3072305
2020-07-26,300,21.023532,105.853941,25.58333333,100274.78125,65.78750610351562,3.3138844966888428,31.987512588500977,0.875,4.8650875
2020-07-26,374,21.0491,105.8831,11.9398875,100325.359375,69.60124969482422,3.148315906524658,31.3125057220459,0.48125,4.9693513
2020-07-26,374,21.0491,105.8831,11.9398875,100325.359375,69.60124969482422,3.148315906524658,31.3125057220459,0.48125,4.9693513
2020-07-27,19,21.04975,105.74187,45.27266667,100229.640625,69.36250305175781,0.9784753322601318,30.800004959106445,3.0,5.922647
2020-07-27,79,21.01525,105.80013,44.09875,100229.640625,69.36250305175781,0.9784753322601318,30.800004959106445,3.0,4.3072305
2020-07-27,300,21.023532,105.853941,51.375,100229.640625,69.36250305175781,0.9784753322601318,30.800004959106445,3.0,4.8650875
2020-07-27,374,21.0491,105.8831,26.45985833,100252.671875,71.99500274658203,0.1610981523990631,30.7550048828125,3.84375,4.9693513
2020-07-27,374,21.0491,105.8831,26.45985833,100252.671875,71.99500274658203,0.1610981523990631,30.7550048828125,3.84375,4.9693513
2020-07-28,19,21.04975,105.74187,57.8025,100390.234375,69.05000305175781,0.4535502195358276,29.687509536743164,9.0,5.922647
2020-07-28,79,21.01525,105.80013,107.1520833,100390.234375,69.05000305175781,0.4535502195358276,29.687509536743164,9.0,4.3072305
2020-07-28,300,21.023532,105.853941,71.66666667,100390.234375,69.05000305175781,0.4535502195358276,29.687509536743164,9.0,4.8650875
2020-07-28,374,21.0491,105.8831,38.059025,100421.5625,75.60874938964844,0.7099624872207642,28.776254653930664,8.38125,4.9693513
2020-07-28,374,21.0491,105.8831,38.059025,100421.5625,75.60874938964844,0.7099624872207642,28.776254653930664,8.38125,4.9693513
2020-07-29,19,21.04975,105.74187,45.68375,100410.3125,72.80000305175781,0.1895553916692733,29.88750648498535,7.125,5.922647
2020-07-29,79,21.01525,105.80013,51.19347826,100410.3125,72.80000305175781,0.1895553916692733,29.88750648498535,7.125,4.3072305
2020-07-29,300,21.023532,105.853941,43.26086957,100410.3125,72.80000305175781,0.1895553916692733,29.88750648498535,7.125,4.8650875
2020-07-29,374,21.0491,105.8831,27.72390417,100435.15625,75.12875366210938,0.1278250813484192,29.516254425048828,2.00625,4.9693513
2020-07-29,374,21.0491,105.8831,27.72390417,100435.15625,75.12875366210938,0.1278250813484192,29.516254425048828,2.00625,4.9693513
2020-07-30,19,21.04975,105.74187,34.09083333,100328.8515625,61.32500076293945,1.5942792892456057,31.875009536743164,3.4375,5.922647
2020-07-30,79,21.01525,105.80013,36.49458333,100328.8515625,61.32500076293945,1.5942792892456057,31.875009536743164,3.4375,4.3072305
2020-07-30,300,21.023532,105.853941,36.66666667,100328.8515625,61.32500076293945,1.5942792892456057,31.875009536743164,3.4375,4.8650875
2020-07-30,374,21.0491,105.8831,21.734025,100364.4921875,65.09375,2.0068602561950684,31.188758850097656,2.59375,4.9693513
2020-07-30,374,21.0491,105.8831,21.734025,100364.4921875,65.09375,2.0068602561950684,31.188758850097656,2.59375,4.9693513
2020-07-31,19,21.04975,105.74187,32.3875,100155.8984375,62.57500076293945,0.2229910194873809,31.575010299682617,1.8125,5.922647
2020-07-31,79,21.01525,105.80013,38.30416667,100155.8984375,62.57500076293945,0.2229910194873809,31.575010299682617,1.8125,4.3072305
2020-07-31,300,21.023532,105.853941,37.56521739,100155.8984375,62.57500076293945,0.2229910194873809,31.575010299682617,1.8125,4.8650875
2020-07-31,374,21.0491,105.8831,22.71564583,100179.84375,68.42499542236328,0.4223501086235046,30.922508239746094,1.7,4.9693513
2020-07-31,374,21.0491,105.8831,22.71564583,100179.84375,68.42499542236328,0.4223501086235046,30.922508239746094,1.7,4.9693513
2020-08-01,19,21.04975,105.74187,33.11416667,99813.1640625,75.0999984741211,4.421929359436035,29.22500801086425,13.5625,5.922647
2020-08-01,79,21.01525,105.80013,39.90125,99813.1640625,75.0999984741211,4.421929359436035,29.22500801086425,13.5625,4.3072305
2020-08-01,300,21.023532,105.853941,28.2173913,99813.1640625,75.0999984741211,4.421929359436035,29.22500801086425,13.5625,4.8650875
2020-08-01,374,21.0491,105.8831,14.67945,99808.125,78.28375244140625,5.312286853790283,28.651254653930664,11.425,4.9693513
2020-08-01,374,21.0491,105.8831,14.67945,99808.125,78.28375244140625,5.312286853790283,28.651254653930664,11.425,4.9693513
2020-08-02,19,21.04975,105.74187,10.81708333,99644.28125,86.86250305175781,4.438381195068359,27.06251335144043,55.625,5.922647
2020-08-02,79,21.01525,105.80013,16.4875,99644.28125,86.86250305175781,4.438381195068359,27.06251335144043,55.625,4.3072305
2020-08-02,300,21.023532,105.853941,13.52173913,99644.28125,86.86250305175781,4.438381195068359,27.06251335144043,55.625,4.8650875
2020-08-02,374,21.0491,105.8831,8.035495833,99662.8125,87.54875183105469,4.92492151260376,27.07375717163086,39.70625,4.9693513
2020-08-02,374,21.0491,105.8831,8.035495833,99662.8125,87.54875183105469,4.92492151260376,27.07375717163086,39.70625,4.9693513
2020-08-03,19,21.04975,105.74187,15.49,99787.4921875,82.13750457763672,1.8064026832580569,28.23750877380371,24.1875,5.922647
2020-08-03,79,21.01525,105.80013,22.62761905,99787.4921875,82.13750457763672,1.8064026832580569,28.23750877380371,24.1875,4.3072305
2020-08-03,300,21.023532,105.853941,25.30434783,99787.4921875,82.13750457763672,1.8064026832580569,28.23750877380371,24.1875,4.8650875
2020-08-03,374,21.0491,105.8831,16.14383333,99825.6484375,87.02000427246094,2.362471342086792,27.596254348754883,24.13125,4.9693513
2020-08-03,374,21.0491,105.8831,16.14383333,99825.6484375,87.02000427246094,2.362471342086792,27.596254348754883,24.13125,4.9693513
2020-08-04,19,21.04975,105.74187,26.49791667,99919.1640625,83.5374984741211,0.3701034188270569,27.975004196166992,16.5625,5.922647
2020-08-04,79,21.01525,105.80013,33.66416667,99919.1640625,83.5374984741211,0.3701034188270569,27.975004196166992,16.5625,4.3072305
2020-08-04,300,21.023532,105.853941,20.60869565,99919.1640625,83.5374984741211,0.3701034188270569,27.975004196166992,16.5625,4.8650875
2020-08-04,374,21.0491,105.8831,13.7221625,99946.34375,88.7237548828125,0.8507967591285706,27.131261825561523,17.96875,4.9693513
2020-08-04,374,21.0491,105.8831,13.7221625,99946.34375,88.7237548828125,0.8507967591285706,27.131261825561523,17.96875,4.9693513
2020-08-05,19,21.04975,105.74187,25.64958333,100198.8359375,87.6624984741211,2.570623874664306,26.837507247924805,15.875,5.922647
2020-08-05,79,21.01525,105.80013,28.48071429,100198.8359375,87.6624984741211,2.570623874664306,26.837507247924805,15.875,4.3072305
2020-08-05,300,21.023532,105.853941,20.43478261,100198.8359375,87.6624984741211,2.570623874664306,26.837507247924805,15.875,4.8650875
2020-08-05,374,21.0491,105.8831,14.67541667,100239.15625,89.6875,2.24188494682312,26.50000762939453,12.33125,4.9693513
